in s,C2 in V
5.3507200E-04,-5.49316E-03
5.3567200E-04,-9.88770E-03
5.3627200E-04,-1.20850E-02
5.3687200E-04,-1.20850E-02
5.3747200E-04,-9.88770E-03
5.3807200E-04,-1.13525E-02
5.3867200E-04,-7.69043E-03
5.3927200E-04,-1.13525E-02
5.3987200E-04,-1.06201E-02
5.4047200E-04,-1.28174E-02
5.4107200E-04,-1.20850E-02
5.4167200E-04,-1.28174E-02
5.4227200E-04,-9.15527E-03
5.4287200E-04,-1.06201E-02
5.4347200E-04,-1.86768E-02
5.4407200E-04,-9.15527E-03
5.4467200E-04,-8.42285E-03
5.4527200E-04,-9.88770E-03
5.4587200E-04,-1.20850E-02
5.4647200E-04,-1.57471E-02
5.4707200E-04,-7.69043E-03
5.4767200E-04,-8.42285E-03
5.4827200E-04,-6.95801E-03
5.4887200E-04,-8.42285E-03
5.4947200E-04,-5.49316E-03
5.5007200E-04,-1.13525E-02
5.5067200E-04,-1.06201E-02
5.5127200E-04,-1.20850E-02
5.5187200E-04,-1.20850E-02
5.5247200E-04,-1.06201E-02
5.5307200E-04,-9.88770E-03
5.5367200E-04,-1.06201E-02
5.5427200E-04,-6.95801E-03
5.5487200E-04,-1.20850E-02
5.5547200E-04,-1.13525E-02
5.5607200E-04,-9.15527E-03
5.5667200E-04,-1.06201E-02
5.5727200E-04,-7.69043E-03
5.5787200E-04,-9.88770E-03
5.5847200E-04,-8.42285E-03
5.5907200E-04,-7.69043E-03
5.5967200E-04,-1.06201E-02
5.6027200E-04,-1.64795E-02
5.6087200E-04,-9.88770E-03
5.6147200E-04,-6.95801E-03
5.6207200E-04,-1.06201E-02
5.6267200E-04,-9.15527E-03
5.6327200E-04,-1.06201E-02
5.6387200E-04,-4.76074E-03
5.6447200E-04,-1.20850E-02
5.6507200E-04,-9.88770E-03
5.6567200E-04,-1.79443E-02
5.6627200E-04,-3.29590E-03
5.6687200E-04,-1.13525E-02
5.6747200E-04,-1.06201E-02
5.6807200E-04,-1.06201E-02
5.6867200E-04,-1.06201E-02
5.6927200E-04,-6.95801E-03
5.6987200E-04,-1.06201E-02
5.7047200E-04,-6.22559E-03
5.7107200E-04,-4.02832E-03
5.7167200E-04,-7.69043E-03
5.7227200E-04,-1.20850E-02
5.7287200E-04,-7.69043E-03
5.7347200E-04,-8.42285E-03
5.7407200E-04,-7.69043E-03
5.7467200E-04,-9.88770E-03
5.7527200E-04,-9.15527E-03
5.7587200E-04,-5.49316E-03
5.7647200E-04,-7.69043E-03
5.7707200E-04,-1.13525E-02
5.7767200E-04,-8.42285E-03
5.7827200E-04,-7.69043E-03
5.7887200E-04,-1.06201E-02
5.7947200E-04,-9.88770E-03
5.8007200E-04,-1.06201E-02
5.8067200E-04,-4.02832E-03
5.8127200E-04,-1.06201E-02
5.8187200E-04,-8.42285E-03
5.8247200E-04,-1.57471E-02
5.8307200E-04,-5.49316E-03
5.8367200E-04,-9.88770E-03
5.8427200E-04,-9.88770E-03
5.8487200E-04,-1.06201E-02
5.8547200E-04,-1.06201E-02
5.8607200E-04,-9.15527E-03
5.8667200E-04,-1.13525E-02
5.8727200E-04,-9.88770E-03
5.8787200E-04,-9.88770E-03
5.8847200E-04,-7.69043E-03
5.8907200E-04,-1.13525E-02
5.8967200E-04,-9.15527E-03
5.9027200E-04,-7.69043E-03
5.9087200E-04,-1.35498E-02
5.9147200E-04,-9.88770E-03
5.9207200E-04,-8.42285E-03
5.9267200E-04,-9.15527E-03
5.9327200E-04,-7.69043E-03
5.9387200E-04,-1.28174E-02
5.9447200E-04,-9.88770E-03
5.9507200E-04,-6.22559E-03
5.9567200E-04,-1.06201E-02
5.9627200E-04,-7.69043E-03
5.9687200E-04,-1.06201E-02
5.9747200E-04,-7.69043E-03
5.9807200E-04,-8.42285E-03
5.9867200E-04,-7.69043E-03
5.9927200E-04,-1.06201E-02
5.9987200E-04,-5.49316E-03
6.0047200E-04,-9.15527E-03
6.0107200E-04,-1.06201E-02
6.0167200E-04,-1.13525E-02
6.0227200E-04,-9.15527E-03
6.0287200E-04,-8.42285E-03
6.0347200E-04,-7.69043E-03
6.0407200E-04,-6.95801E-03
6.0467200E-04,-1.79443E-02
6.0527200E-04,-7.69043E-03
6.0587200E-04,-1.28174E-02
6.0647200E-04,-9.88770E-03
6.0707200E-04,-8.42285E-03
6.0767200E-04,-9.88770E-03
6.0827200E-04,-1.06201E-02
6.0887200E-04,-8.42285E-03
6.0947200E-04,-6.95801E-03
6.1007200E-04,-8.42285E-03
6.1067200E-04,-1.06201E-02
6.1127200E-04,-9.88770E-03
6.1187200E-04,-5.49316E-03
6.1247200E-04,-7.69043E-03
6.1307200E-04,-1.28174E-02
6.1367200E-04,-9.15527E-03
6.1427200E-04,-9.15527E-03
6.1487200E-04,-1.13525E-02
6.1547200E-04,-8.42285E-03
6.1607200E-04,-9.88770E-03
6.1667200E-04,-6.95801E-03
6.1727200E-04,-1.06201E-02
6.1787200E-04,-9.88770E-03
6.1847200E-04,-7.69043E-03
6.1907200E-04,-5.49316E-03
6.1967200E-04,-8.42285E-03
6.2027200E-04,-9.88770E-03
6.2087200E-04,-7.69043E-03
6.2147200E-04,-1.35498E-02
6.2207200E-04,-6.22559E-03
6.2267200E-04,-1.20850E-02
6.2327200E-04,-6.95801E-03
6.2387200E-04,-9.15527E-03
6.2447200E-04,-7.69043E-03
6.2507200E-04,-1.06201E-02
6.2567200E-04,-7.69043E-03
6.2627200E-04,-7.69043E-03
6.2687200E-04,-1.72119E-02
6.2747200E-04,-7.69043E-03
6.2807200E-04,-8.42285E-03
6.2867200E-04,-4.76074E-03
6.2927200E-04,-7.69043E-03
6.2987200E-04,-1.06201E-02
6.3047200E-04,-8.42285E-03
6.3107200E-04,-6.22559E-03
6.3167200E-04,-1.13525E-02
6.3227200E-04,-8.42285E-03
6.3287200E-04,-1.28174E-02
6.3347200E-04,-6.95801E-03
6.3407200E-04,-9.15527E-03
6.3467200E-04,-1.06201E-02
6.3527200E-04,-7.69043E-03
6.3587200E-04,-6.95801E-03
6.3647200E-04,-9.88770E-03
6.3707200E-04,-1.20850E-02
6.3767200E-04,-6.95801E-03
6.3827200E-04,-8.42285E-03
6.3887200E-04,-6.22559E-03
6.3947200E-04,-1.13525E-02
6.4007200E-04,-9.88770E-03
6.4067200E-04,-1.06201E-02
6.4127200E-04,-6.95801E-03
6.4187200E-04,-1.13525E-02
6.4247200E-04,-8.42285E-03
6.4307200E-04,-7.69043E-03
6.4367200E-04,-1.42822E-02
6.4427200E-04,-1.06201E-02
6.4487200E-04,-1.13525E-02
6.4547200E-04,-5.49316E-03
6.4607200E-04,-9.15527E-03
6.4667200E-04,-1.28174E-02
6.4727200E-04,-9.15527E-03
6.4787200E-04,-5.49316E-03
6.4847200E-04,-1.06201E-02
6.4907200E-04,-9.88770E-03
6.4967200E-04,-9.88770E-03
6.5027200E-04,-7.69043E-03
6.5087200E-04,-1.20850E-02
6.5147200E-04,-8.42285E-03
6.5207200E-04,-1.20850E-02
6.5267200E-04,-5.49316E-03
6.5327200E-04,-1.20850E-02
6.5387200E-04,-1.06201E-02
6.5447200E-04,-5.49316E-03
6.5507200E-04,-8.42285E-03
6.5567200E-04,-9.15527E-03
6.5627200E-04,-9.88770E-03
6.5687200E-04,-1.06201E-02
6.5747200E-04,-8.42285E-03
6.5807200E-04,-5.49316E-03
6.5867200E-04,-1.20850E-02
6.5927200E-04,-6.95801E-03
6.5987200E-04,-9.88770E-03
6.6047200E-04,-1.13525E-02
6.6107200E-04,-9.88770E-03
6.6167200E-04,-5.49316E-03
6.6227200E-04,-9.88770E-03
6.6287200E-04,-1.13525E-02
6.6347200E-04,-1.13525E-02
6.6407200E-04,-9.15527E-03
6.6467200E-04,-7.69043E-03
6.6527200E-04,-8.42285E-03
6.6587200E-04,-1.57471E-02
6.6647200E-04,-1.13525E-02
6.6707200E-04,-8.42285E-03
6.6767200E-04,-1.13525E-02
6.6827200E-04,-7.69043E-03
6.6887200E-04,-1.28174E-02
6.6947200E-04,-6.95801E-03
6.7007200E-04,-1.06201E-02
6.7067200E-04,-9.88770E-03
6.7127200E-04,-8.42285E-03
6.7187200E-04,-7.69043E-03
6.7247200E-04,-9.88770E-03
6.7307200E-04,-1.13525E-02
6.7367200E-04,-9.15527E-03
6.7427200E-04,-9.15527E-03
6.7487200E-04,-6.22559E-03
6.7547200E-04,-1.13525E-02
6.7607200E-04,-9.88770E-03
6.7667200E-04,-9.88770E-03
6.7727200E-04,-1.28174E-02
6.7787200E-04,-1.06201E-02
6.7847200E-04,-7.69043E-03
6.7907200E-04,-9.15527E-03
6.7967200E-04,-9.15527E-03
6.8027200E-04,-1.13525E-02
6.8087200E-04,-1.28174E-02
6.8147200E-04,-5.49316E-03
6.8207200E-04,-1.13525E-02
6.8267200E-04,-1.35498E-02
6.8327200E-04,-1.06201E-02
6.8387200E-04,-6.95801E-03
6.8447200E-04,-8.42285E-03
6.8507200E-04,-8.42285E-03
6.8567200E-04,-1.20850E-02
6.8627200E-04,-7.69043E-03
6.8687200E-04,-9.88770E-03
6.8747200E-04,-9.15527E-03
6.8807200E-04,-1.42822E-02
6.8867200E-04,-6.95801E-03
6.8927200E-04,-7.69043E-03
6.8987200E-04,-1.06201E-02
6.9047200E-04,-9.88770E-03
6.9107200E-04,-1.20850E-02
6.9167200E-04,-7.69043E-03
6.9227200E-04,-1.28174E-02
6.9287200E-04,-8.42285E-03
6.9347200E-04,-5.49316E-03
6.9407200E-04,-9.88770E-03
6.9467200E-04,-9.88770E-03
6.9527200E-04,-8.42285E-03
6.9587200E-04,-9.88770E-03
6.9647200E-04,-6.22559E-03
6.9707200E-04,-9.88770E-03
6.9767200E-04,-9.88770E-03
6.9827200E-04,-9.88770E-03
6.9887200E-04,-1.06201E-02
6.9947200E-04,-1.42822E-02
7.0007200E-04,-1.13525E-02
7.0067200E-04,-6.95801E-03
7.0127200E-04,-7.69043E-03
7.0187200E-04,-1.28174E-02
7.0247200E-04,-1.13525E-02
7.0307200E-04,-7.69043E-03
7.0367200E-04,-8.42285E-03
7.0427200E-04,-9.88770E-03
7.0487200E-04,-1.79443E-02
7.0547200E-04,-7.69043E-03
7.0607200E-04,-9.15527E-03
7.0667200E-04,-7.69043E-03
7.0727200E-04,-1.20850E-02
7.0787200E-04,-1.06201E-02
7.0847200E-04,-6.22559E-03
7.0907200E-04,-1.13525E-02
7.0967200E-04,-9.88770E-03
7.1027200E-04,-1.20850E-02
7.1087200E-04,-7.69043E-03
7.1147200E-04,-1.28174E-02
7.1207200E-04,-9.15527E-03
7.1267200E-04,-7.69043E-03
7.1327200E-04,-1.20850E-02
7.1387200E-04,-8.42285E-03
7.1447200E-04,-9.88770E-03
7.1507200E-04,-8.42285E-03
7.1567200E-04,-6.22559E-03
7.1627200E-04,-1.13525E-02
7.1687200E-04,-1.42822E-02
7.1747200E-04,-1.06201E-02
7.1807200E-04,-8.42285E-03
7.1867200E-04,-9.15527E-03
7.1927200E-04,-1.06201E-02
7.1987200E-04,-6.95801E-03
7.2047200E-04,-8.42285E-03
7.2107200E-04,-7.69043E-03
7.2167200E-04,-1.35498E-02
7.2227200E-04,-7.69043E-03
7.2287200E-04,-1.13525E-02
7.2347200E-04,-8.42285E-03
7.2407200E-04,-9.15527E-03
7.2467200E-04,-1.06201E-02
7.2527200E-04,-7.69043E-03
7.2587200E-04,-1.28174E-02
7.2647200E-04,-8.42285E-03
7.2707200E-04,-2.08740E-02
7.2767200E-04,-7.69043E-03
7.2827200E-04,-1.13525E-02
7.2887200E-04,-6.22559E-03
7.2947200E-04,-8.42285E-03
7.3007200E-04,-1.35498E-02
7.3067200E-04,-8.42285E-03
7.3127200E-04,-9.88770E-03
7.3187200E-04,-8.42285E-03
7.3247200E-04,-4.76074E-03
7.3307200E-04,-7.69043E-03
7.3367200E-04,-1.13525E-02
7.3427200E-04,-7.69043E-03
7.3487200E-04,-9.15527E-03
7.3547200E-04,-9.88770E-03
7.3607200E-04,-1.06201E-02
7.3667200E-04,-9.15527E-03
7.3727200E-04,-8.42285E-03
7.3787200E-04,-6.22559E-03
7.3847200E-04,-1.06201E-02
7.3907200E-04,-8.42285E-03
7.3967200E-04,-1.20850E-02
7.4027200E-04,-8.42285E-03
7.4087200E-04,-1.06201E-02
7.4147200E-04,-7.69043E-03
7.4207200E-04,-1.06201E-02
7.4267200E-04,-9.88770E-03
7.4327200E-04,-6.95801E-03
7.4387200E-04,-1.72119E-02
7.4447200E-04,-8.42285E-03
7.4507200E-04,-1.13525E-02
7.4567200E-04,-9.15527E-03
7.4627200E-04,-1.13525E-02
7.4687200E-04,-7.69043E-03
7.4747200E-04,-8.42285E-03
7.4807200E-04,-9.15527E-03
7.4867200E-04,-1.20850E-02
7.4927200E-04,-1.42822E-02
7.4987200E-04,-9.88770E-03
7.5047200E-04,-1.06201E-02
7.5107200E-04,-7.69043E-03
7.5167200E-04,-1.06201E-02
7.5227200E-04,-1.13525E-02
7.5287200E-04,-6.22559E-03
7.5347200E-04,-5.49316E-03
7.5407200E-04,-9.15527E-03
7.5467200E-04,-7.69043E-03
7.5527200E-04,-1.28174E-02
7.5587200E-04,-4.76074E-03
7.5647200E-04,-1.06201E-02
7.5707200E-04,-9.15527E-03
7.5767200E-04,-9.15527E-03
7.5827200E-04,-9.88770E-03
7.5887200E-04,-9.88770E-03
7.5947200E-04,-9.88770E-03
7.6007200E-04,-5.49316E-03
7.6067200E-04,-1.20850E-02
7.6127200E-04,-7.69043E-03
7.6187200E-04,-8.42285E-03
7.6247200E-04,-9.15527E-03
7.6307200E-04,-1.64795E-02
7.6367200E-04,-9.15527E-03
7.6427200E-04,-1.13525E-02
7.6487200E-04,-8.42285E-03
7.6547200E-04,-9.15527E-03
7.6607200E-04,-1.64795E-02
7.6667200E-04,-8.42285E-03
7.6727200E-04,-9.15527E-03
7.6787200E-04,-7.69043E-03
7.6847200E-04,-1.20850E-02
7.6907200E-04,-1.13525E-02
7.6967200E-04,-9.15527E-03
7.7027200E-04,-5.49316E-03
7.7087200E-04,-1.06201E-02
7.7147200E-04,-6.95801E-03
7.7207200E-04,-1.06201E-02
7.7267200E-04,-8.42285E-03
7.7327200E-04,-1.06201E-02
7.7387200E-04,-1.20850E-02
7.7447200E-04,-1.06201E-02
7.7507200E-04,-7.69043E-03
7.7567200E-04,-9.15527E-03
7.7627200E-04,-9.15527E-03
7.7687200E-04,-6.22559E-03
7.7747200E-04,-1.79443E-02
7.7807200E-04,-9.15527E-03
7.7867200E-04,-1.06201E-02
7.7927200E-04,-7.69043E-03
7.7987200E-04,-5.49316E-03
7.8047200E-04,-7.69043E-03
7.8107200E-04,-1.28174E-02
7.8167200E-04,-1.06201E-02
7.8227200E-04,-9.15527E-03
7.8287200E-04,-1.28174E-02
7.8347200E-04,-8.42285E-03
7.8407200E-04,-1.28174E-02
7.8467200E-04,-6.95801E-03
7.8527200E-04,-1.20850E-02
7.8587200E-04,-9.15527E-03
7.8647200E-04,-1.28174E-02
7.8707200E-04,-8.42285E-03
7.8767200E-04,-9.15527E-03
7.8827200E-04,-1.57471E-02
7.8887200E-04,-1.28174E-02
7.8947200E-04,-7.69043E-03
7.9007200E-04,-7.69043E-03
7.9067200E-04,-9.88770E-03
7.9127200E-04,-1.35498E-02
7.9187200E-04,-6.95801E-03
7.9247200E-04,-6.95801E-03
7.9307200E-04,-8.42285E-03
7.9367200E-04,-4.76074E-03
7.9427200E-04,-8.42285E-03
7.9487200E-04,-1.06201E-02
7.9547200E-04,-1.28174E-02
7.9607200E-04,-1.06201E-02
7.9667200E-04,-1.13525E-02
7.9727200E-04,-6.95801E-03
7.9787200E-04,-8.42285E-03
7.9847200E-04,-1.28174E-02
7.9907200E-04,-5.49316E-03
7.9967200E-04,-1.28174E-02
8.0027200E-04,-8.42285E-03
8.0087200E-04,-1.13525E-02
8.0147200E-04,-8.42285E-03
8.0207200E-04,-1.35498E-02
8.0267200E-04,-4.02832E-03
8.0327200E-04,-1.28174E-02
8.0387200E-04,-7.69043E-03
8.0447200E-04,-1.06201E-02
8.0507200E-04,-1.64795E-02
8.0567200E-04,-1.20850E-02
8.0627200E-04,-5.49316E-03
8.0687200E-04,-8.42285E-03
8.0747200E-04,-8.42285E-03
8.0807200E-04,-1.06201E-02
8.0867200E-04,-9.88770E-03
8.0927200E-04,-9.15527E-03
8.0987200E-04,-1.06201E-02
8.1047200E-04,-1.28174E-02
8.1107200E-04,-8.42285E-03
8.1167200E-04,-9.88770E-03
8.1227200E-04,-8.42285E-03
8.1287200E-04,-7.69043E-03
8.1347200E-04,-1.20850E-02
8.1407200E-04,-7.69043E-03
8.1467200E-04,-9.88770E-03
8.1527200E-04,-1.06201E-02
8.1587200E-04,-5.49316E-03
8.1647200E-04,-9.88770E-03
8.1707200E-04,-9.88770E-03
8.1767200E-04,-1.28174E-02
8.1827200E-04,-1.06201E-02
8.1887200E-04,-7.69043E-03
8.1947200E-04,-5.49316E-03
8.2007200E-04,-1.06201E-02
8.2067200E-04,-6.22559E-03
8.2127200E-04,-7.69043E-03
8.2187200E-04,-1.13525E-02
8.2247200E-04,-5.49316E-03
8.2307200E-04,-9.15527E-03
8.2367200E-04,-1.06201E-02
8.2427200E-04,-1.42822E-02
8.2487200E-04,-8.42285E-03
8.2547200E-04,-9.88770E-03
8.2607200E-04,-6.95801E-03
8.2667200E-04,-6.95801E-03
8.2727200E-04,-1.79443E-02
8.2787200E-04,-9.88770E-03
8.2847200E-04,-9.88770E-03
8.2907200E-04,-6.95801E-03
8.2967200E-04,-8.42285E-03
8.3027200E-04,-1.20850E-02
8.3087200E-04,-7.69043E-03
8.3147200E-04,-7.69043E-03
8.3207200E-04,-9.15527E-03
8.3267200E-04,-4.76074E-03
8.3327200E-04,-1.20850E-02
8.3387200E-04,-8.42285E-03
8.3447200E-04,-1.06201E-02
8.3507200E-04,-5.49316E-03
8.3567200E-04,-1.35498E-02
8.3627200E-04,-7.69043E-03
8.3687200E-04,-9.88770E-03
8.3747200E-04,-7.69043E-03
8.3807200E-04,-1.06201E-02
8.3867200E-04,-1.20850E-02
8.3927200E-04,-8.42285E-03
8.3987200E-04,-7.69043E-03
8.4047200E-04,-8.42285E-03
8.4107200E-04,-9.88770E-03
8.4167200E-04,-4.76074E-03
8.4227200E-04,-8.42285E-03
8.4287200E-04,-8.42285E-03
8.4347200E-04,-9.15527E-03
8.4407200E-04,-1.20850E-02
8.4467200E-04,-9.88770E-03
8.4527200E-04,-9.88770E-03
8.4587200E-04,-1.06201E-02
8.4647200E-04,-8.42285E-03
8.4707200E-04,-6.95801E-03
8.4767200E-04,-1.06201E-02
8.4827200E-04,-8.42285E-03
8.4887200E-04,-9.15527E-03
8.4947200E-04,-1.06201E-02
8.5007200E-04,-7.69043E-03
8.5067200E-04,-6.22559E-03
8.5127200E-04,-1.06201E-02
8.5187200E-04,-6.22559E-03
8.5247200E-04,-1.35498E-02
8.5307200E-04,-6.22559E-03
8.5367200E-04,-9.88770E-03
8.5427200E-04,-8.42285E-03
8.5487200E-04,-4.76074E-03
8.5547200E-04,-1.06201E-02
8.5607200E-04,-7.69043E-03
8.5667200E-04,-9.88770E-03
8.5727200E-04,-8.42285E-03
8.5787200E-04,-1.42822E-02
8.5847200E-04,-8.42285E-03
8.5907200E-04,-1.06201E-02
8.5967200E-04,-6.22559E-03
8.6027200E-04,-1.06201E-02
8.6087200E-04,-1.06201E-02
8.6147200E-04,-9.15527E-03
8.6207200E-04,-9.15527E-03
8.6267200E-04,-1.20850E-02
8.6327200E-04,-1.13525E-02
8.6387200E-04,-6.95801E-03
8.6447200E-04,-9.88770E-03
8.6507200E-04,-9.15527E-03
8.6567200E-04,-1.06201E-02
8.6627200E-04,-1.20850E-02
8.6687200E-04,-1.06201E-02
8.6747200E-04,-8.42285E-03
8.6807200E-04,-1.06201E-02
8.6867200E-04,-7.69043E-03
8.6927200E-04,-9.15527E-03
8.6987200E-04,-9.15527E-03
8.7047200E-04,-1.06201E-02
8.7107200E-04,-7.69043E-03
8.7167200E-04,-1.06201E-02
8.7227200E-04,-9.88770E-03
8.7287200E-04,-9.88770E-03
8.7347200E-04,-6.95801E-03
8.7407200E-04,-6.95801E-03
8.7467200E-04,-1.20850E-02
8.7527200E-04,-8.42285E-03
8.7587200E-04,-9.88770E-03
8.7647200E-04,-7.69043E-03
8.7707200E-04,-6.22559E-03
8.7767200E-04,-1.28174E-02
8.7827200E-04,-9.15527E-03
8.7887200E-04,-9.15527E-03
8.7947200E-04,-1.06201E-02
8.8007200E-04,-9.15527E-03
8.8067200E-04,-5.49316E-03
8.8127200E-04,-8.42285E-03
8.8187200E-04,-9.15527E-03
8.8247200E-04,-9.88770E-03
8.8307200E-04,-1.13525E-02
8.8367200E-04,-8.42285E-03
8.8427200E-04,-9.15527E-03
8.8487200E-04,-1.06201E-02
8.8547200E-04,-1.06201E-02
8.8607200E-04,-9.88770E-03
8.8667200E-04,-5.49316E-03
8.8727200E-04,-8.42285E-03
8.8787200E-04,-9.15527E-03
8.8847200E-04,-1.57471E-02
8.8907200E-04,-7.69043E-03
8.8967200E-04,-6.22559E-03
8.9027200E-04,-9.15527E-03
8.9087200E-04,-7.69043E-03
8.9147200E-04,-1.20850E-02
8.9207200E-04,-6.22559E-03
8.9267200E-04,-8.42285E-03
8.9327200E-04,-1.06201E-02
8.9387200E-04,-4.02832E-03
8.9447200E-04,-1.06201E-02
8.9507200E-04,-7.69043E-03
8.9567200E-04,-1.13525E-02
8.9627200E-04,-5.49316E-03
8.9687200E-04,-1.13525E-02
8.9747200E-04,-5.49316E-03
8.9807200E-04,-9.88770E-03
8.9867200E-04,-7.69043E-03
8.9927200E-04,-1.06201E-02
8.9987200E-04,-1.13525E-02
9.0047200E-04,-6.95801E-03
9.0107200E-04,-5.49316E-03
9.0167200E-04,-6.95801E-03
9.0227200E-04,-7.69043E-03
9.0287200E-04,-6.22559E-03
9.0347200E-04,-1.06201E-02
9.0407200E-04,-6.22559E-03
9.0467200E-04,-8.42285E-03
9.0527200E-04,-1.42822E-02
9.0587200E-04,-8.42285E-03
9.0647200E-04,-7.69043E-03
9.0707200E-04,-8.42285E-03
9.0767200E-04,-6.95801E-03
9.0827200E-04,-9.88770E-03
9.0887200E-04,-6.22559E-03
9.0947200E-04,-8.42285E-03
9.1007200E-04,-1.06201E-02
9.1067200E-04,-1.72119E-02
9.1127200E-04,-7.69043E-03
9.1187200E-04,-6.22559E-03
9.1247200E-04,-7.69043E-03
9.1307200E-04,-7.69043E-03
9.1367200E-04,-1.35498E-02
9.1427200E-04,-4.02832E-03
9.1487200E-04,-9.15527E-03
9.1547200E-04,-8.42285E-03
9.1607200E-04,-5.49316E-03
9.1667200E-04,-7.69043E-03
9.1727200E-04,-1.06201E-02
9.1787200E-04,-7.69043E-03
9.1847200E-04,-7.69043E-03
9.1907200E-04,-6.95801E-03
9.1967200E-04,-7.69043E-03
9.2027200E-04,-9.88770E-03
9.2087200E-04,-6.22559E-03
9.2147200E-04,-5.49316E-03
9.2207200E-04,-1.13525E-02
9.2267200E-04,-1.06201E-02
9.2327200E-04,-1.06201E-02
9.2387200E-04,-8.42285E-03
9.2447200E-04,-7.69043E-03
9.2507200E-04,-1.06201E-02
9.2567200E-04,-1.06201E-02
9.2627200E-04,-6.22559E-03
9.2687200E-04,-6.95801E-03
9.2747200E-04,-1.35498E-02
9.2807200E-04,-1.20850E-02
9.2867200E-04,-7.69043E-03
9.2927200E-04,-7.69043E-03
9.2987200E-04,-5.49316E-03
9.3047200E-04,-1.42822E-02
9.3107200E-04,-7.69043E-03
9.3167200E-04,-1.06201E-02
9.3227200E-04,-8.42285E-03
9.3287200E-04,-1.06201E-02
9.3347200E-04,-7.69043E-03
9.3407200E-04,-8.42285E-03
9.3467200E-04,-7.69043E-03
9.3527200E-04,-7.69043E-03
9.3587200E-04,-1.06201E-02
9.3647200E-04,-6.95801E-03
9.3707200E-04,-1.20850E-02
9.3767200E-04,-7.69043E-03
9.3827200E-04,-9.15527E-03
9.3887200E-04,-6.95801E-03
9.3947200E-04,-8.42285E-03
9.4007200E-04,-6.95801E-03
9.4067200E-04,-9.15527E-03
9.4127200E-04,-7.69043E-03
9.4187200E-04,-7.69043E-03
9.4247200E-04,-9.88770E-03
9.4307200E-04,-5.49316E-03
9.4367200E-04,-9.15527E-03
9.4427200E-04,-9.88770E-03
9.4487200E-04,-5.49316E-03
9.4547200E-04,-7.69043E-03
9.4607200E-04,-8.42285E-03
9.4667200E-04,-9.88770E-03
9.4727200E-04,-1.06201E-02
9.4787200E-04,-5.49316E-03
9.4847200E-04,-7.69043E-03
9.4907200E-04,-7.69043E-03
9.4967200E-04,-1.42822E-02
9.5027200E-04,-5.49316E-03
9.5087200E-04,-7.69043E-03
9.5147200E-04,-9.88770E-03
9.5207200E-04,-9.88770E-03
9.5267200E-04,-1.35498E-02
9.5327200E-04,-8.42285E-03
9.5387200E-04,-1.06201E-02
9.5447200E-04,-6.22559E-03
9.5507200E-04,-4.02832E-03
9.5567200E-04,-1.20850E-02
9.5627200E-04,-1.06201E-02
9.5687200E-04,-1.06201E-02
9.5747200E-04,-8.42285E-03
9.5807200E-04,-1.06201E-02
9.5867200E-04,-6.95801E-03
9.5927200E-04,-9.88770E-03
9.5987200E-04,-5.49316E-03
9.6047200E-04,-5.49316E-03
9.6107200E-04,-1.06201E-02
9.6167200E-04,-9.15527E-03
9.6227200E-04,-6.22559E-03
9.6287200E-04,-1.06201E-02
9.6347200E-04,-9.15527E-03
9.6407200E-04,-9.15527E-03
9.6467200E-04,-5.49316E-03
9.6527200E-04,-1.06201E-02
9.6587200E-04,-8.42285E-03
9.6647200E-04,-1.20850E-02
9.6707200E-04,-6.22559E-03
9.6767200E-04,-6.95801E-03
9.6827200E-04,-1.06201E-02
9.6887200E-04,-7.69043E-03
9.6947200E-04,-7.69043E-03
9.7007200E-04,-7.69043E-03
9.7067200E-04,-1.13525E-02
9.7127200E-04,-6.22559E-03
9.7187200E-04,-1.28174E-02
9.7247200E-04,-7.69043E-03
9.7307200E-04,-8.42285E-03
9.7367200E-04,-8.42285E-03
9.7427200E-04,-6.22559E-03
9.7487200E-04,-1.06201E-02
9.7547200E-04,-6.95801E-03
9.7607200E-04,-1.20850E-02
9.7667200E-04,-6.95801E-03
9.7727200E-04,-5.49316E-03
9.7787200E-04,-1.06201E-02
9.7847200E-04,-9.15527E-03
9.7907200E-04,-6.95801E-03
9.7967200E-04,-6.22559E-03
9.8027200E-04,-7.69043E-03
9.8087200E-04,-9.15527E-03
9.8147200E-04,-6.22559E-03
9.8207200E-04,-7.69043E-03
9.8267200E-04,-8.42285E-03
9.8327200E-04,-1.28174E-02
9.8387200E-04,-6.22559E-03
9.8447200E-04,-5.49316E-03
9.8507200E-04,-8.42285E-03
9.8567200E-04,-8.42285E-03
9.8627200E-04,-8.42285E-03
9.8687200E-04,-7.69043E-03
9.8747200E-04,-7.69043E-03
9.8807200E-04,-8.42285E-03
9.8867200E-04,-1.86768E-02
9.8927200E-04,-6.22559E-03
9.8987200E-04,-8.42285E-03
9.9047200E-04,-8.42285E-03
9.9107200E-04,-5.49316E-03
9.9167200E-04,-1.57471E-02
9.9227200E-04,-7.69043E-03
9.9287200E-04,-9.88770E-03
9.9347200E-04,-3.29590E-03
9.9407200E-04,-1.06201E-02
9.9467200E-04,-7.69043E-03
9.9527200E-04,-1.28174E-02
9.9587200E-04,-7.69043E-03
9.9647200E-04,-9.15527E-03
9.9707200E-04,-1.28174E-02
9.9767200E-04,-4.76074E-03
9.9827200E-04,-6.95801E-03
9.9887200E-04,-6.22559E-03
9.9947200E-04,-8.42285E-03
1.0000720E-03,-9.15527E-03
1.0006720E-03,-9.15527E-03
